Pais,Code,Ano,Eolica,Solar,Outras Fontes,Hidroeletrica,Continente,Sub-região
Belarus,BLR,2001,0.0,0.0,0.0,0.03,Europe,Eastern Europe
Belarus,BLR,2002,0.0,0.0,0.0,0.029,Europe,Eastern Europe
Belarus,BLR,2003,0.0,0.0,0.0,0.028,Europe,Eastern Europe
Belarus,BLR,2004,0.001010101,0.0,0.0,0.033,Europe,Eastern Europe
Belarus,BLR,2005,0.001,0.0,0.0,0.036,Europe,Eastern Europe
Belarus,BLR,2006,0.001,0.0,0.002,0.035,Europe,Eastern Europe
Belarus,BLR,2007,0.001,0.0,0.014,0.035,Europe,Eastern Europe
Belarus,BLR,2008,0.001,0.0,0.033,0.039,Europe,Eastern Europe
Belarus,BLR,2009,0.001,0.0,0.06,0.045,Europe,Eastern Europe
Belarus,BLR,2010,0.001,0.0,0.084,0.045,Europe,Eastern Europe
Belarus,BLR,2011,0.004,0.0,0.095,0.042,Europe,Eastern Europe
Belarus,BLR,2012,0.006,0.0,0.095,0.072,Europe,Eastern Europe
Belarus,BLR,2013,0.008,0.0004,0.082,0.138,Europe,Eastern Europe
Belarus,BLR,2014,0.009,0.002,0.079,0.121,Europe,Eastern Europe
Belarus,BLR,2015,0.039,0.009,0.094,0.111,Europe,Eastern Europe
Belarus,BLR,2016,0.073,0.026,0.094,0.142,Europe,Eastern Europe
Belarus,BLR,2017,0.097,0.089,0.106,0.406,Europe,Eastern Europe
Belarus,BLR,2018,0.099,0.118,0.109,0.324,Europe,Eastern Europe
Belarus,BLR,2019,0.166,0.179,0.11,0.351,Europe,Eastern Europe
Belarus,BLR,2020,0.183883978,0.181743295,0.11206379,0.353340883,Europe,Eastern Europe
Belgium,BEL,1965,0.0,0.0,0.0,0.272,Europe,Western Europe
Belgium,BEL,1966,0.0,0.0,0.0,0.299,Europe,Western Europe
Belgium,BEL,1967,0.0,0.0,0.0,0.238,Europe,Western Europe
Belgium,BEL,1968,0.0,0.0,0.0,0.244,Europe,Western Europe
Belgium,BEL,1969,0.0,0.0,0.0,0.23,Europe,Western Europe
Belgium,BEL,1970,0.0,0.0,0.0,0.246,Europe,Western Europe
Belgium,BEL,1971,0.0,0.0,0.0,0.134,Europe,Western Europe
Belgium,BEL,1972,0.0,0.0,0.0,0.18,Europe,Western Europe
Belgium,BEL,1973,0.0,0.0,0.116,0.171,Europe,Western Europe
Belgium,BEL,1974,0.0,0.0,0.108,0.24,Europe,Western Europe
Belgium,BEL,1975,0.0,0.0,0.083,0.183,Europe,Western Europe
Belgium,BEL,1976,0.0,0.0,0.057,0.109,Europe,Western Europe
Belgium,BEL,1977,0.0,0.0,0.247,0.224,Europe,Western Europe
Belgium,BEL,1978,0.0,0.0,0.26,0.223,Europe,Western Europe
Belgium,BEL,1979,0.0,0.0,0.315,0.234,Europe,Western Europe
Belgium,BEL,1980,0.0,0.0,0.3,0.278,Europe,Western Europe
Belgium,BEL,1981,0.0,0.0,0.291,0.381,Europe,Western Europe
Belgium,BEL,1982,0.0,0.0,0.046,0.333,Europe,Western Europe
Belgium,BEL,1983,0.0,0.0,0.022,0.336,Europe,Western Europe
Belgium,BEL,1984,0.0,0.0,0.024,0.351,Europe,Western Europe
Belgium,BEL,1985,0.0,0.0,0.053,0.287,Europe,Western Europe
Belgium,BEL,1986,0.0,0.0,0.119,0.343,Europe,Western Europe
Belgium,BEL,1987,0.006,0.0,0.142,0.429,Europe,Western Europe
Belgium,BEL,1988,0.008,0.0,0.18,0.359,Europe,Western Europe
Belgium,BEL,1989,0.007,0.0,0.191,0.305,Europe,Western Europe
Belgium,BEL,1990,0.007,0.0,0.282,0.266,Europe,Western Europe
Belgium,BEL,1991,0.008,0.0,0.299,0.229,Europe,Western Europe
Belgium,BEL,1992,0.009,0.0,0.267,0.341,Europe,Western Europe
Belgium,BEL,1993,0.008,0.0,0.245,0.254,Europe,Western Europe
Belgium,BEL,1994,0.009,0.0,0.245,0.346,Europe,Western Europe
Belgium,BEL,1995,0.009,0.0,0.321,0.338,Europe,Western Europe
Belgium,BEL,1996,0.008,0.0,0.314,0.239,Europe,Western Europe
Belgium,BEL,1997,0.008,0.0,0.275,0.305,Europe,Western Europe
Belgium,BEL,1998,0.011,0.0,0.359,0.389,Europe,Western Europe
Belgium,BEL,1999,0.013,0.0,0.496,0.341,Europe,Western Europe
Belgium,BEL,2000,0.016,0.0,0.568,0.46,Europe,Western Europe
Belgium,BEL,2001,0.037,0.0,0.597,0.441,Europe,Western Europe
Belgium,BEL,2002,0.057,0.0,0.721,0.36,Europe,Western Europe
Belgium,BEL,2003,0.088,0.0,0.857,0.247,Europe,Western Europe
Belgium,BEL,2004,0.142,0.001,1.037,0.317,Europe,Western Europe
Belgium,BEL,2005,0.227,0.001,1.59,0.288,Europe,Western Europe
Belgium,BEL,2006,0.366,0.002,2.225,0.359,Europe,Western Europe
Belgium,BEL,2007,0.491,0.006,2.6,0.389,Europe,Western Europe
Belgium,BEL,2008,0.637,0.042,3.329,0.41,Europe,Western Europe
Belgium,BEL,2009,0.996,0.166,3.949,0.328,Europe,Western Europe
Belgium,BEL,2010,1.292,0.56,4.330428,0.312,Europe,Western Europe
Belgium,BEL,2011,2.312,1.169,4.699934,0.196,Europe,Western Europe
Belgium,BEL,2012,2.751,2.148,5.202093,0.357,Europe,Western Europe
Belgium,BEL,2013,3.665,2.644,4.98362,0.38,Europe,Western Europe
Belgium,BEL,2014,4.6153,2.8862,4.4732,0.2952,Europe,Western Europe
Belgium,BEL,2015,5.574,3.0563,5.5637,0.3184,Europe,Western Europe
Belgium,BEL,2016,5.4377,3.0952,5.4499,0.37,Europe,Western Europe
Belgium,BEL,2017,6.5137,3.3076,5.777,0.2701,Europe,Western Europe
Belgium,BEL,2018,7.4647,3.9029,5.4708,0.3135,Europe,Western Europe
Belgium,BEL,2019,9.7256,4.247,5.2409,0.302,Europe,Western Europe
Belgium,BEL,2020,13.03086657,5.137378997,5.331659266,0.281926695,Europe,Western Europe
Brazil,BRA,1965,0.0,0.0,0.0,25.515,Americas,Latin America and the Caribbean
Brazil,BRA,1966,0.0,0.0,0.0,27.906,Americas,Latin America and the Caribbean
Brazil,BRA,1967,0.0,0.0,0.0,29.189,Americas,Latin America and the Caribbean
Brazil,BRA,1968,0.0,0.0,0.0,30.55,Americas,Latin America and the Caribbean
Brazil,BRA,1969,0.0,0.0,0.0,32.692,Americas,Latin America and the Caribbean
Brazil,BRA,1970,0.0,0.0,0.5146915,39.801,Americas,Latin America and the Caribbean
Brazil,BRA,1971,0.0,0.0,0.63339525,43.199,Americas,Latin America and the Caribbean
Brazil,BRA,1972,0.0,0.0,0.716570188,50.681,Americas,Latin America and the Caribbean
Brazil,BRA,1973,0.0,0.0,0.750800375,57.89,Americas,Latin America and the Caribbean
Brazil,BRA,1974,0.0,0.0,0.7851518,65.679,Americas,Latin America and the Caribbean
Brazil,BRA,1975,0.0,0.0,0.867177575,72.287,Americas,Latin America and the Caribbean
Brazil,BRA,1976,0.0,0.0,0.864337725,82.913,Americas,Latin America and the Caribbean
Brazil,BRA,1977,0.0,0.0,1.116845463,93.48,Americas,Latin America and the Caribbean
Brazil,BRA,1978,0.0,0.0,1.331944075,102.746,Americas,Latin America and the Caribbean
Brazil,BRA,1979,0.0,0.0,1.7760194,116.58,Americas,Latin America and the Caribbean
Brazil,BRA,1980,0.0,0.0,1.805508263,128.907,Americas,Latin America and the Caribbean
Brazil,BRA,1981,0.0,0.0,1.873622875,130.765,Americas,Latin America and the Caribbean
Brazil,BRA,1982,0.0,0.0,2.178474475,141.132,Americas,Latin America and the Caribbean
Brazil,BRA,1983,0.0,0.0,2.98445495,151.475,Americas,Latin America and the Caribbean
Brazil,BRA,1984,0.0,0.0,2.851678888,166.593,Americas,Latin America and the Caribbean
Brazil,BRA,1985,0.0,0.0,3.067125589,178.375,Americas,Latin America and the Caribbean
Brazil,BRA,1986,0.0,0.0,3.193932424,182.419,Americas,Latin America and the Caribbean
Brazil,BRA,1987,0.0,0.0,3.565697315,185.6,Americas,Latin America and the Caribbean
Brazil,BRA,1988,0.0,0.0,3.339783794,199.093,Americas,Latin America and the Caribbean
Brazil,BRA,1989,0.0,0.0,3.403162339,204.69,Americas,Latin America and the Caribbean
Brazil,BRA,1990,0.0,0.0,3.8590625,206.708,Americas,Latin America and the Caribbean
Brazil,BRA,1991,0.0,0.0,3.999612563,217.782,Americas,Latin America and the Caribbean
Brazil,BRA,1992,0.0,0.0,4.929360738,223.343,Americas,Latin America and the Caribbean
Brazil,BRA,1993,0.0,0.0,4.983937033,235.065,Americas,Latin America and the Caribbean
Brazil,BRA,1994,0.0,0.0,5.388223649,242.705,Americas,Latin America and the Caribbean
Brazil,BRA,1995,0.0,0.0,5.593740489,253.905,Americas,Latin America and the Caribbean
Brazil,BRA,1996,0.002,0.0,6.752709628,265.769,Americas,Latin America and the Caribbean
Brazil,BRA,1997,0.004,0.0,7.378950998,278.972,Americas,Latin America and the Caribbean
Brazil,BRA,1998,0.005,0.0,7.505233012,291.469,Americas,Latin America and the Caribbean
Brazil,BRA,1999,0.002,0.0,8.376002281,293.0,Americas,Latin America and the Caribbean
Brazil,BRA,2000,0.001,0.0,7.855363,304.403,Americas,Latin America and the Caribbean
Brazil,BRA,2001,0.0349,0.0,8.990407,267.876,Americas,Latin America and the Caribbean
Brazil,BRA,2002,0.061,0.0,10.22614696,286.092,Americas,Latin America and the Caribbean
Brazil,BRA,2003,0.061,0.0,11.894463,305.616,Americas,Latin America and the Caribbean
Brazil,BRA,2004,0.061,0.0,12.4750557,320.7969068,Americas,Latin America and the Caribbean
Brazil,BRA,2005,0.0929,0.0,13.59093928,337.4566739,Americas,Latin America and the Caribbean
Brazil,BRA,2006,0.237,0.0,14.84565898,348.80546,Americas,Latin America and the Caribbean
Brazil,BRA,2007,0.662781836,0.0,18.06344408,374.0151216,Americas,Latin America and the Caribbean
Brazil,BRA,2008,1.183,0.0,19.7862573,369.5564,Americas,Latin America and the Caribbean
Brazil,BRA,2009,1.238,0.0,22.87587213,390.988065,Americas,Latin America and the Caribbean
Brazil,BRA,2010,2.176558,0.0,31.94237545,403.2898133,Americas,Latin America and the Caribbean
Brazil,BRA,2011,2.704769,0.0,32.62904072,428.3329199,Americas,Latin America and the Caribbean
Brazil,BRA,2012,5.05,0.00098,35.76567086,415.3421755,Americas,Latin America and the Caribbean
Brazil,BRA,2013,6.575862737,0.004793593,40.97184609,390.992014,Americas,Latin America and the Caribbean
Brazil,BRA,2014,12.21025167,0.016081802,47.07918279,373.4390605,Americas,Latin America and the Caribbean
Brazil,BRA,2015,21.62570216,0.058917412,49.88032083,359.7428082,Americas,Latin America and the Caribbean
Brazil,BRA,2016,33.488872,0.085260592,51.33469956,380.9109424,Americas,Latin America and the Caribbean
Brazil,BRA,2017,42.37325825,0.831813401,52.91210534,370.9064564,Americas,Latin America and the Caribbean
Brazil,BRA,2018,48.47514121,3.461434834,54.38223437,388.9710759,Americas,Latin America and the Caribbean
Brazil,BRA,2019,55.98562168,6.654579083,54.92087661,397.8770566,Americas,Latin America and the Caribbean
Brazil,BRA,2020,57.01361507,7.958688663,55.36807301,396.7985,Americas,Latin America and the Caribbean
Bulgaria,BGR,1965,0.0,0.0,0.0,2.0,Europe,Eastern Europe
Bulgaria,BGR,1966,0.0,0.0,0.0,2.01,Europe,Eastern Europe
Bulgaria,BGR,1967,0.0,0.0,0.0,2.022,Europe,Eastern Europe
Bulgaria,BGR,1968,0.0,0.0,0.0,1.305,Europe,Eastern Europe
Bulgaria,BGR,1969,0.0,0.0,0.0,1.839,Europe,Eastern Europe
Bulgaria,BGR,1970,0.0,0.0,0.0,2.152,Europe,Eastern Europe
Bulgaria,BGR,1971,0.0,0.0,0.0,2.17,Europe,Eastern Europe
Bulgaria,BGR,1972,0.0,0.0,0.0,2.095,Europe,Eastern Europe
Bulgaria,BGR,1973,0.0,0.0,0.0,2.57,Europe,Eastern Europe
Bulgaria,BGR,1974,0.0,0.0,0.0,2.08,Europe,Eastern Europe
Bulgaria,BGR,1975,0.0,0.0,0.0,2.453,Europe,Eastern Europe
Bulgaria,BGR,1976,0.0,0.0,0.0,2.954,Europe,Eastern Europe
Bulgaria,BGR,1977,0.0,0.0,0.0,3.529,Europe,Eastern Europe
Bulgaria,BGR,1978,0.0,0.0,0.0,2.909,Europe,Eastern Europe
Bulgaria,BGR,1979,0.0,0.0,0.0,3.311,Europe,Eastern Europe
Bulgaria,BGR,1980,0.0,0.0,0.0,3.713,Europe,Eastern Europe
Bulgaria,BGR,1981,0.0,0.0,0.0,3.618,Europe,Eastern Europe
Bulgaria,BGR,1982,0.0,0.0,0.0,3.05,Europe,Eastern Europe
Bulgaria,BGR,1983,0.0,0.0,0.0,3.353,Europe,Eastern Europe
Bulgaria,BGR,1984,0.0,0.0,0.0,3.26,Europe,Eastern Europe
Bulgaria,BGR,1985,0.0,0.0,0.0,2.237,Europe,Eastern Europe
Bulgaria,BGR,1986,0.0,0.0,0.0,2.326,Europe,Eastern Europe
Bulgaria,BGR,1987,0.0,0.0,0.0,2.537,Europe,Eastern Europe
Bulgaria,BGR,1988,0.0,0.0,0.0,2.596,Europe,Eastern Europe
Bulgaria,BGR,1989,0.0,0.0,0.0,2.691,Europe,Eastern Europe
Bulgaria,BGR,1990,0.0,0.0,0.0,1.878,Europe,Eastern Europe
Bulgaria,BGR,1991,0.0,0.0,0.0,2.441,Europe,Eastern Europe
Bulgaria,BGR,1992,0.0,0.0,0.0,2.063,Europe,Eastern Europe
Bulgaria,BGR,1993,0.0,0.0,0.0,1.942,Europe,Eastern Europe
Bulgaria,BGR,1994,0.0,0.0,0.0,1.468,Europe,Eastern Europe
Bulgaria,BGR,1995,0.0,0.0,0.0,2.314,Europe,Eastern Europe
Bulgaria,BGR,1996,0.0,0.0,0.0,2.919,Europe,Eastern Europe
Bulgaria,BGR,1997,0.0,0.0,0.0,2.754,Europe,Eastern Europe
Bulgaria,BGR,1998,0.0,0.0,0.0,3.097,Europe,Eastern Europe
Bulgaria,BGR,1999,0.0,0.0,0.0,2.753,Europe,Eastern Europe
Bulgaria,BGR,2000,0.0,0.0,0.0,2.673,Europe,Eastern Europe
Bulgaria,BGR,2001,0.0,0.0,0.0,1.737,Europe,Eastern Europe
Bulgaria,BGR,2002,0.0,0.0,0.0,2.194,Europe,Eastern Europe
Bulgaria,BGR,2003,0.0,0.0,0.0,3.029,Europe,Eastern Europe
Bulgaria,BGR,2004,0.001,0.0,0.0,3.168,Europe,Eastern Europe
Bulgaria,BGR,2005,0.005,0.0,0.0,4.337,Europe,Eastern Europe
Bulgaria,BGR,2006,0.02,0.0,0.0,4.238,Europe,Eastern Europe
Bulgaria,BGR,2007,0.047,0.0,0.0,2.874,Europe,Eastern Europe
Bulgaria,BGR,2008,0.122,0.0,0.016,2.824,Europe,Eastern Europe
Bulgaria,BGR,2009,0.237,0.003,0.008,3.47,Europe,Eastern Europe
Bulgaria,BGR,2010,0.681,0.015,0.035,5.057,Europe,Eastern Europe
Bulgaria,BGR,2011,0.861,0.101,0.056,2.917,Europe,Eastern Europe
Bulgaria,BGR,2012,1.221,0.814,0.066,3.226,Europe,Eastern Europe
Bulgaria,BGR,2013,1.374,1.361,0.111713,4.08,Europe,Eastern Europe
Bulgaria,BGR,2014,1.331,1.252,0.200792,4.605,Europe,Eastern Europe
Bulgaria,BGR,2015,1.452,1.383,0.270185,5.661,Europe,Eastern Europe
Bulgaria,BGR,2016,1.425,1.386,0.353614,3.942,Europe,Eastern Europe
Bulgaria,BGR,2017,1.504064,1.402965,0.395981,2.828103,Europe,Eastern Europe
Bulgaria,BGR,2018,1.318123,1.342775,1.5921,5.146578,Europe,Eastern Europe
Bulgaria,BGR,2019,1.317,1.4425,1.8311,2.9658,Europe,Eastern Europe
Bulgaria,BGR,2020,1.47723988,1.497319069,1.964135979,2.951120825,Europe,Eastern Europe
Canada,CAN,1965,0.0,0.0,0.0,118.088,Americas,Northern America
Canada,CAN,1966,0.0,0.0,0.0,131.0,Americas,Northern America
Canada,CAN,1967,0.0,0.0,0.0,133.924,Americas,Northern America
Canada,CAN,1968,0.0,0.0,0.0,136.2,Americas,Northern America
Canada,CAN,1969,0.0,0.0,0.0,150.638,Americas,Northern America
Canada,CAN,1970,0.0,0.0,0.0,158.137,Americas,Northern America
Canada,CAN,1971,0.0,0.0,0.0,162.461,Americas,Northern America
Canada,CAN,1972,0.0,0.0,0.0,181.639,Americas,Northern America
Canada,CAN,1973,0.0,0.0,0.0,194.654,Americas,Northern America
Canada,CAN,1974,0.0,0.0,0.0,210.667,Americas,Northern America
Canada,CAN,1975,0.0,0.0,0.0,202.47,Americas,Northern America
Canada,CAN,1976,0.0,0.0,0.707,212.689,Americas,Northern America
Canada,CAN,1977,0.0,0.0,1.069,220.147,Americas,Northern America
Canada,CAN,1978,0.0,0.0,1.132,235.254,Americas,Northern America
Canada,CAN,1979,0.0,0.0,1.345,244.121,Americas,Northern America
Canada,CAN,1980,0.0,0.0,1.3,251.148,Americas,Northern America
Canada,CAN,1981,0.0,0.0,1.898,266.015,Americas,Northern America
Canada,CAN,1982,0.0,0.0,2.139,257.795,Americas,Northern America
Canada,CAN,1983,0.0,0.0,2.085,265.952,Americas,Northern America
Canada,CAN,1984,0.0,0.0,2.337,286.123,Americas,Northern America
Canada,CAN,1985,0.001,0.0,1.677,303.645,Americas,Northern America
Canada,CAN,1986,0.001,0.0,1.865,310.635,Americas,Northern America
Canada,CAN,1987,0.001,0.0,2.312,316.206,Americas,Northern America
Canada,CAN,1988,0.001,0.0,2.485,307.435,Americas,Northern America
Canada,CAN,1989,0.001,0.0,3.477,290.4497444,Americas,Northern America
Canada,CAN,1990,0.001919192,0.0,3.954,295.6833232,Americas,Northern America
Canada,CAN,1991,0.001919192,0.0,3.984,307.2759919,Americas,Northern America
Canada,CAN,1992,0.059,0.002052632,4.465,315.1746545,Americas,Northern America
Canada,CAN,1993,0.059,0.002052632,4.817,322.213898,Americas,Northern America
Canada,CAN,1994,0.059,0.002052632,5.733,327.8555808,Americas,Northern America
Canada,CAN,1995,0.059,0.003842105,7.137865803,334.0597343,Americas,Northern America
Canada,CAN,1996,0.062,0.005894737,7.5285148,354.5920747,Americas,Northern America
Canada,CAN,1997,0.062,0.006947368,8.16821952,348.6796212,Americas,Northern America
Canada,CAN,1998,0.062,0.010105263,8.987253723,330.8699253,Americas,Northern America
Canada,CAN,1999,0.162,0.013263158,8.943148172,345.0007828,Americas,Northern America
Canada,CAN,2000,0.264,0.016421053,8.917042302,356.7600778,Americas,Northern America
Canada,CAN,2001,0.329,0.019578947,9.672149201,331.5210293,Americas,Northern America
Canada,CAN,2002,0.405,0.022736842,10.04610406,349.2746394,Americas,Northern America
Canada,CAN,2003,0.69,0.022789474,9.417294047,336.1393646,Americas,Northern America
Canada,CAN,2004,0.945,0.014263158,9.804526316,338.3983606,Americas,Northern America
Canada,CAN,2005,1.552,0.018473684,9.154255789,361.9557495,Americas,Northern America
Canada,CAN,2006,2.448,0.022684211,8.937625263,352.8872859,Americas,Northern America
Canada,CAN,2007,2.977206,0.028947368,8.990656842,367.6214596,Americas,Northern America
Canada,CAN,2008,3.788514141,0.035,7.978966316,377.4877303,Americas,Northern America
Canada,CAN,2009,6.641651515,0.109,8.942056842,368.6874051,Americas,Northern America
Canada,CAN,2010,8.724191919,0.255,10.29755789,351.384803,Americas,Northern America
Canada,CAN,2011,10.18857374,0.572,10.21378421,375.7237242,Americas,Northern America
Canada,CAN,2012,11.31148788,0.881,10.91381895,380.2671364,Americas,Northern America
Canada,CAN,2013,11.14544343,1.499,11.03561053,391.7888717,Americas,Northern America
Canada,CAN,2014,12.8170697,2.12,9.795245263,382.5013788,Americas,Northern America
Canada,CAN,2015,26.96639091,2.895,9.987178947,382.1932566,Americas,Northern America
Canada,CAN,2016,30.93311717,4.032322222,11.35952316,385.4324253,Americas,Northern America
Canada,CAN,2017,31.51361515,3.573738384,6.56206,394.5873848,Americas,Northern America
Canada,CAN,2018,33.14446566,3.796969697,10.54160526,385.8939616,Americas,Northern America
Canada,CAN,2019,32.6596697,4.216972727,10.26202105,379.6689263,Americas,Northern America
Canada,CAN,2020,36.10247467,4.424325253,10.69488946,384.6719359,Americas,Northern America
Chile,CHL,1965,0.0,0.0,0.0,3.954,Americas,Latin America and the Caribbean
Chile,CHL,1966,0.0,0.0,0.0,4.168,Americas,Latin America and the Caribbean
Chile,CHL,1967,0.0,0.0,0.0,4.255,Americas,Latin America and the Caribbean
Chile,CHL,1968,0.0,0.0,0.0,3.565,Americas,Latin America and the Caribbean
Chile,CHL,1969,0.0,0.0,0.0,4.024,Americas,Latin America and the Caribbean
Chile,CHL,1970,0.0,0.0,0.0,4.307,Americas,Latin America and the Caribbean
Chile,CHL,1971,0.0,0.0,0.066,4.809,Americas,Latin America and the Caribbean
Chile,CHL,1972,0.0,0.0,0.057,5.73,Americas,Latin America and the Caribbean
Chile,CHL,1973,0.0,0.0,0.051,5.595,Americas,Latin America and the Caribbean
Chile,CHL,1974,0.0,0.0,0.046,6.364,Americas,Latin America and the Caribbean
Chile,CHL,1975,0.0,0.0,0.051,6.388,Americas,Latin America and the Caribbean
Chile,CHL,1976,0.0,0.0,0.073,6.599,Americas,Latin America and the Caribbean
Chile,CHL,1977,0.0,0.0,0.08,6.969,Americas,Latin America and the Caribbean
Chile,CHL,1978,0.0,0.0,0.091,7.251,Americas,Latin America and the Caribbean
Chile,CHL,1979,0.0,0.0,0.094,7.448,Americas,Latin America and the Caribbean
Chile,CHL,1980,0.0,0.0,0.105,7.871,Americas,Latin America and the Caribbean
Chile,CHL,1981,0.0,0.0,0.11,8.15,Americas,Latin America and the Caribbean
Chile,CHL,1982,0.0,0.0,0.137,8.914,Americas,Latin America and the Caribbean
Chile,CHL,1983,0.0,0.0,0.208,9.613,Americas,Latin America and the Caribbean
Chile,CHL,1984,0.0,0.0,0.201,9.975,Americas,Latin America and the Caribbean
Chile,CHL,1985,0.0,0.0,0.195,11.07,Americas,Latin America and the Caribbean
Chile,CHL,1986,0.0,0.0,0.28,11.83,Americas,Latin America and the Caribbean
Chile,CHL,1987,0.0,0.0,0.271,12.823,Americas,Latin America and the Caribbean
Chile,CHL,1988,0.0,0.0,0.327,12.558,Americas,Latin America and the Caribbean
Chile,CHL,1989,0.0,0.0,0.321,10.543,Americas,Latin America and the Caribbean
Chile,CHL,1990,0.0,0.0,0.963,8.941428,Americas,Latin America and the Caribbean
Chile,CHL,1991,0.0,0.0,1.033,13.135654,Americas,Latin America and the Caribbean
Chile,CHL,1992,0.0,0.0,1.743,16.74015,Americas,Latin America and the Caribbean
Chile,CHL,1993,0.0,0.0,1.75,17.217321,Americas,Latin America and the Caribbean
Chile,CHL,1994,0.0,0.0,1.786,16.985472,Americas,Latin America and the Caribbean
Chile,CHL,1995,0.0,0.0,1.879,18.413739,Americas,Latin America and the Caribbean
Chile,CHL,1996,0.0,0.0,1.738,16.873468,Americas,Latin America and the Caribbean
Chile,CHL,1997,0.0,0.0,1.743,18.943148,Americas,Latin America and the Caribbean
Chile,CHL,1998,0.0,0.0,1.161,15.937255,Americas,Latin America and the Caribbean
Chile,CHL,1999,0.0,0.0,1.45,13.577,Americas,Latin America and the Caribbean
Chile,CHL,2000,0.0,0.0,1.375,19.081,Americas,Latin America and the Caribbean
Chile,CHL,2001,0.007,0.0,1.683,21.68,Americas,Latin America and the Caribbean
Chile,CHL,2002,0.007,0.0,1.781,23.187,Americas,Latin America and the Caribbean
Chile,CHL,2003,0.007,0.0,1.695,22.603,Americas,Latin America and the Caribbean
Chile,CHL,2004,0.005,0.0,2.031,20.96933834,Americas,Latin America and the Caribbean
Chile,CHL,2005,0.007,0.0,1.79,25.5755,Americas,Latin America and the Caribbean
Chile,CHL,2006,0.007,0.0,1.431,28.21505008,Americas,Latin America and the Caribbean
Chile,CHL,2007,0.0112,0.0,2.696,22.33485911,Americas,Latin America and the Caribbean
Chile,CHL,2008,0.03812314,0.0,3.588221316,24.26614619,Americas,Latin America and the Caribbean
Chile,CHL,2009,0.07901422,0.0,3.391681816,25.17931053,Americas,Latin America and the Caribbean
Chile,CHL,2010,0.32532599,0.0,3.412477248,21.75947414,Americas,Latin America and the Caribbean
Chile,CHL,2011,0.33759564,0.0,4.314426102,20.51000509,Americas,Latin America and the Caribbean
Chile,CHL,2012,0.40838745,0.00034039,5.983173515,20.16202386,Americas,Latin America and the Caribbean
Chile,CHL,2013,0.545075566,0.00675656,6.896006202,19.90721056,Americas,Latin America and the Caribbean
Chile,CHL,2014,1.44312018,0.458712984,4.989873005,23.0450776,Americas,Latin America and the Caribbean
Chile,CHL,2015,2.11464801,1.360100279,5.566129616,23.62150692,Americas,Latin America and the Caribbean
